"V1","Family","ESV","Class","Resource","c_ia","Treatment"
426,"F1","S26","T1","R10",1.80897374038664,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
427,"F1","S27","T1","R10",1.03925986496424,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
428,"F1","S28","T1","R10",1.01946599525693,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
429,"F1","S29","T1","R10",0.788881639424527,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
430,"F1","S30","T1","R10",1.15665471075049,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
431,"F1","S31","T1","R10",0.0907143428343006,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
432,"F1","S32","T1","R10",0.691247925201735,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
433,"F1","S33","T1","R10",0.315184524707784,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
434,"F1","S34","T1","R10",0.602346607383495,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
435,"F1","S35","T1","R10",0.366921057336873,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
436,"F1","S36","T1","R10",1.0079321447696,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
437,"F1","S37","T1","R10",0.196975895831815,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
438,"F1","S38","T1","R10",0.374331882186157,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
439,"F1","S39","T1","R10",0.245397287388621,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
440,"F0","S0","T1","R11",5.91232059563801e-12,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
441,"F0","S1","T1","R11",1.61285253338705e-13,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
442,"F0","S2","T1","R11",0.216065132285177,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
443,"F0","S3","T1","R11",0.133978370697225,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
444,"F0","S4","T1","R11",9.53757343464666e-08,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
445,"F0","S5","T1","R11",6.63054587055329e-11,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
446,"F0","S6","T1","R11",4.36055216799473e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
447,"F0","S7","T1","R11",0.0250507364733951,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
448,"F0","S8","T1","R11",6.14135641877232e-17,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
449,"F0","S9","T1","R11",5.0957907225721e-07,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
450,"F0","S10","T1","R11",0.0124198911030835,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
451,"F0","S11","T1","R11",5.01133382586039e-12,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
452,"F0","S12","T1","R11",4.36065981280117e-19,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
453,"F0","S13","T1","R11",1.41294848901999e-07,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
454,"F0","S14","T1","R11",0.466158850386083,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
455,"F0","S15","T1","R11",4.85491079112754e-12,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
456,"F0","S16","T1","R11",9.12422834788234e-09,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
457,"F0","S17","T1","R11",0.0434267168380448,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
458,"F0","S18","T1","R11",5.68138689050397e-14,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
459,"F0","S19","T1","R11",0.0116091915630448,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
460,"F1","S20","T1","R11",0.481366928093631,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
461,"F1","S21","T1","R11",0.425926834428316,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
462,"F1","S22","T1","R11",0.146892290861265,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
463,"F1","S23","T1","R11",0.620625264822672,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
464,"F1","S24","T1","R11",0.452532561122678,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
465,"F1","S25","T1","R11",1.77944593398025,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
466,"F1","S26","T1","R11",0.117194834303003,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
467,"F1","S27","T1","R11",0.67215830111621,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
468,"F1","S28","T1","R11",0.217021669922486,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
469,"F1","S29","T1","R11",0.259248989337738,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
470,"F1","S30","T1","R11",0.345862007266173,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
471,"F1","S31","T1","R11",0.617722285844535,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
472,"F1","S32","T1","R11",0.490597513619305,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
473,"F1","S33","T1","R11",0.0656221722432507,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
474,"F1","S34","T1","R11",1.1640045642628,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
475,"F1","S35","T1","R11",0.348705489798163,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
476,"F1","S36","T1","R11",0.878712850483281,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
477,"F1","S37","T1","R11",0.660482066025403,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
478,"F1","S38","T1","R11",0.975487681404828,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
479,"F1","S39","T1","R11",0.205325706823493,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
480,"F0","S0","T1","R12",8.33282056342489e-06,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
481,"F0","S1","T1","R12",0.114222042247064,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
482,"F0","S2","T1","R12",2.54656911513838e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
483,"F0","S3","T1","R12",0.00746560461324071,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
484,"F0","S4","T1","R12",1.46932177039614e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
485,"F0","S5","T1","R12",9.97396759418734e-09,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
486,"F0","S6","T1","R12",5.32044484604489e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
487,"F0","S7","T1","R12",0.00891832470755123,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
488,"F0","S8","T1","R12",2.36585310042058e-13,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
489,"F0","S9","T1","R12",3.07659518078636e-06,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
490,"F0","S10","T1","R12",1.31358843287089e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
491,"F0","S11","T1","R12",0.000798775672052942,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
492,"F0","S12","T1","R12",4.56160286653749e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
493,"F0","S13","T1","R12",2.52864291294619e-10,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
494,"F0","S14","T1","R12",1.02102263298874e-07,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
495,"F0","S15","T1","R12",7.12412327127172e-10,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
496,"F0","S16","T1","R12",0.0117227172856211,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
497,"F0","S17","T1","R12",0.00308227035083928,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
498,"F0","S18","T1","R12",0.227514139149049,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
499,"F0","S19","T1","R12",0.0138542752862269,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
500,"F1","S20","T1","R12",1.70435338081698,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
501,"F1","S21","T1","R12",2.44054072305649,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
502,"F1","S22","T1","R12",0.0679696891160273,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
503,"F1","S23","T1","R12",2.48807592883895,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
504,"F1","S24","T1","R12",0.0898724441587704,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
505,"F1","S25","T1","R12",0.233892120921366,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
506,"F1","S26","T1","R12",1.2736234811805,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
507,"F1","S27","T1","R12",0.857156392836796,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
508,"F1","S28","T1","R12",0.476980861237909,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
509,"F1","S29","T1","R12",0.8702713028847,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
510,"F1","S30","T1","R12",0.646537997422655,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
511,"F1","S31","T1","R12",1.13684522676626,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
512,"F1","S32","T1","R12",1.25005860743074,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
513,"F1","S33","T1","R12",2.45468940284622,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
514,"F1","S34","T1","R12",3.01938427327205,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
515,"F1","S35","T1","R12",2.96115741086518,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
516,"F1","S36","T1","R12",1.92898595686042,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
517,"F1","S37","T1","R12",0.623858867757076,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
518,"F1","S38","T1","R12",0.309607980721228,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
519,"F1","S39","T1","R12",0.298617678503268,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
520,"F0","S0","T1","R13",8.00017905061087e-13,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
521,"F0","S1","T1","R13",7.47118577166166e-14,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
522,"F0","S2","T1","R13",2.15883524290242e-22,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
523,"F0","S3","T1","R13",0.00105319709471464,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
524,"F0","S4","T1","R13",7.89027961015977e-08,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
525,"F0","S5","T1","R13",2.02119967399448e-16,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
526,"F0","S6","T1","R13",7.28581174879559e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
527,"F0","S7","T1","R13",2.90450036744655e-06,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
528,"F0","S8","T1","R13",2.91653622390583e-07,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
529,"F0","S9","T1","R13",0.0564137188034901,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
530,"F0","S10","T1","R13",0.60894463357518,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
531,"F0","S11","T1","R13",1.33159570922124e-31,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
532,"F0","S12","T1","R13",0.000178477814483832,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
533,"F0","S13","T1","R13",2.71114965773257e-08,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
534,"F0","S14","T1","R13",1.33056275037575e-06,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
535,"F0","S15","T1","R13",1.21245595221275,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
536,"F0","S16","T1","R13",0.0115592293152873,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
537,"F0","S17","T1","R13",7.04254090865111e-15,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
538,"F0","S18","T1","R13",7.08940649000733e-05,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
539,"F0","S19","T1","R13",1.1533153232946e-06,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
540,"F1","S20","T1","R13",2.6538571123284,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
541,"F1","S21","T1","R13",0.566512324521215,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
542,"F1","S22","T1","R13",0.0914472819650394,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
543,"F1","S23","T1","R13",4.05401589550399,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
544,"F1","S24","T1","R13",0.210502660307579,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
545,"F1","S25","T1","R13",0.590402821385244,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
546,"F1","S26","T1","R13",0.490783332689608,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
547,"F1","S27","T1","R13",0.840398567967306,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
548,"F1","S28","T1","R13",0.928838776352245,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
549,"F1","S29","T1","R13",1.29685850077097,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
550,"F1","S30","T1","R13",0.950131675837319,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
551,"F1","S31","T1","R13",0.0913736987563726,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
552,"F1","S32","T1","R13",1.11861007738951,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
553,"F1","S33","T1","R13",0.119850952210842,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
554,"F1","S34","T1","R13",0.0206328078255844,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
555,"F1","S35","T1","R13",0.980475705771363,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
556,"F1","S36","T1","R13",1.0654414481552,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
557,"F1","S37","T1","R13",1.34215230503486,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
558,"F1","S38","T1","R13",2.25886950864508,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
559,"F1","S39","T1","R13",0.304644472687671,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
560,"F0","S0","T1","R14",3.74064958405673e-07,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
561,"F0","S1","T1","R14",0.000523361753811557,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
562,"F0","S2","T1","R14",0.0113515682762961,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
563,"F0","S3","T1","R14",0.059066919376424,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
564,"F0","S4","T1","R14",0.290305411254607,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
565,"F0","S5","T1","R14",3.28917648033843e-12,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
566,"F0","S6","T1","R14",0.0357632395767251,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
567,"F0","S7","T1","R14",8.9817303113518e-08,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
568,"F0","S8","T1","R14",6.49219144043764e-27,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
569,"F0","S9","T1","R14",4.33078509145317e-08,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
570,"F0","S10","T1","R14",0.0674962962197587,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
571,"F0","S11","T1","R14",0.00866340884103368,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
572,"F0","S12","T1","R14",2.304296792527e-17,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
573,"F0","S13","T1","R14",1.42918016973831e-08,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
574,"F0","S14","T1","R14",0.0044145592290934,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
575,"F0","S15","T1","R14",5.1171402415099e-06,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
576,"F0","S16","T1","R14",0.000943162159113133,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
577,"F0","S17","T1","R14",0.000448218870157561,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
578,"F0","S18","T1","R14",0.000310293882373641,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
579,"F0","S19","T1","R14",1.39920962202513e-08,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
580,"F1","S20","T1","R14",1.23918946439789,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
581,"F1","S21","T1","R14",0.566851823147096,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
582,"F1","S22","T1","R14",0.129847526048387,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
583,"F1","S23","T1","R14",0.118630329958105,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
584,"F1","S24","T1","R14",0.0912545474641198,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
585,"F1","S25","T1","R14",0.204024709909316,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
586,"F1","S26","T1","R14",0.0249999001823174,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
587,"F1","S27","T1","R14",3.65399024283816,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
588,"F1","S28","T1","R14",1.00171828853784,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
589,"F1","S29","T1","R14",0.00825591091805209,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
590,"F1","S30","T1","R14",0.711672165361103,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
591,"F1","S31","T1","R14",3.74357708045299,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
592,"F1","S32","T1","R14",1.05526715624638,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
593,"F1","S33","T1","R14",2.53244530479345,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
594,"F1","S34","T1","R14",0.495271345292966,"atop(""Specialisation on A"", paste(q[A] == 0.9, "" and "", q[S] == 0))"
